timestamp,cumulated hours,v1,v2,v_50m,SWTDN,SWGDN,T,T (C)
2016-01-01 00:00:00+00:00,0.0,2.616757812499999,3.7144140624999986,5.132500000000002,0.0,0.0,275.2967472076416,2.1467472076416243
2016-01-01 01:00:00+00:00,1.0,2.5643750000000005,3.6310546875,4.976093749999998,0.0,0.0,275.2554728984833,2.105472898483299
2016-01-01 02:00:00+00:00,2.0,2.4808593749999988,3.5163281249999994,4.794687500000001,0.0,0.0,275.2170888185501,2.0670888185501326
2016-01-01 03:00:00+00:00,3.0,2.3971484374999985,3.404960937499999,4.664023437500001,0.0,0.0,275.2117145061493,2.0617145061493147
2016-01-01 04:00:00+00:00,4.0,2.305703125000001,3.2866015625,4.566289062499998,0.0,0.0,275.1933690309525,2.043369030952533
2016-01-01 05:00:00+00:00,5.0,2.2072265625000003,3.1603124999999985,4.4450781250000055,0.0,0.0,275.1842280626297,2.0342280626297224
2016-01-01 06:00:00+00:00,6.0,2.099335937499999,3.0271484375000006,4.291757812500002,0.02950349619732151,0.0024062778102234006,275.1513140201568,2.0013140201568262
2016-01-01 07:00:00+00:00,7.0,2.001992187499999,2.9037499999999974,4.116835937499999,32.701265381034545,4.885146910557523,275.17596101760864,2.0259610176086653
2016-01-01 08:00:00+00:00,8.0,2.0618359374999997,2.9159765625000014,3.8552734375000006,167.52313232421875,34.330535888671875,275.6127667427063,2.4627667427063216
2016-01-01 09:00:00+00:00,9.0,2.1125390624999993,2.9050781249999997,3.5835156249999995,287.4326171875,78.5435791015625,276.16069173812866,3.010691738128685
2016-01-01 10:00:00+00:00,10.0,2.047968749999999,2.7766015625000002,3.3403515624999986,358.4521484375,116.50027465820312,276.6982545852661,3.548254585266136
2016-01-01 11:00:00+00:00,11.0,1.9115234375,2.582539062499999,3.092773437500002,375.73828125,134.6239013671875,277.15694046020513,4.006940460205158
2016-01-01 12:00:00+00:00,12.0,1.7314453125000004,2.361875,2.8674609374999993,338.113037109375,124.6324462890625,277.41381072998047,4.2638107299804915
2016-01-01 13:00:00+00:00,13.0,1.426953125,2.0380468749999987,2.6882031249999994,248.132080078125,87.31874084472656,277.30679512023926,4.1567951202392805
2016-01-01 14:00:00+00:00,14.0,1.0914062500000008,1.7616796874999998,2.742617187500001,113.05987548828125,33.66766166687012,276.54549121856695,3.395491218566974
2016-01-01 15:00:00+00:00,15.0,1.1128906249999992,1.8743359374999995,3.1107812500000005,8.461687342524783,1.85596374234956,275.70638859272,2.5563885927199976
2016-01-01 16:00:00+00:00,16.0,1.3710546875,2.213437499999998,3.549257812500001,0.0,0.0,275.48661673069,2.336616730690025
2016-01-01 17:00:00+00:00,17.0,1.6718750000000002,2.6001953125000004,4.0129296875,0.0,0.0,275.2804969549179,2.1304969549179305
2016-01-01 18:00:00+00:00,18.0,1.9502343750000004,2.967304687499996,4.468164062500002,0.0,0.0,275.0411614179611,1.8911614179611433
2016-01-01 19:00:00+00:00,19.0,2.1943359375000013,3.2881640625,4.867109374999998,0.0,0.0,274.80064284801483,1.6506428480148543
2016-01-01 20:00:00+00:00,20.0,2.412812499999999,3.5664453124999977,5.198476562500001,0.0,0.0,274.5729112625122,1.4229112625122298
2016-01-01 21:00:00+00:00,21.0,2.611874999999999,3.8093749999999997,5.486484375000006,0.0,0.0,274.3566023111344,1.206602311134418
2016-01-01 22:00:00+00:00,22.0,2.8404687500000003,4.101445312500001,5.783359374999997,0.0,0.0,274.1673200130462,1.0173200130462305
2016-01-01 23:00:00+00:00,23.0,3.075664062500002,4.406796875,6.074882812500002,0.0,0.0,273.99930906295776,0.8493090629577864
2016-01-02 00:00:00+00:00,24.0,3.3191796875000015,4.722304687500001,6.377226562500002,0.0,0.0,273.8506623506546,0.7006623506546248
2016-01-02 01:00:00+00:00,25.0,3.5660156249999995,5.0476953125,6.718867187499999,0.0,0.0,273.7111384868622,0.5611384868622054
2016-01-02 02:00:00+00:00,26.0,3.7932421874999984,5.346484374999998,7.072734374999999,0.0,0.0,273.544911980629,0.39491198062904687
2016-01-02 03:00:00+00:00,27.0,3.984062500000004,5.601171875,7.382890625000002,0.0,0.0,273.3645454645157,0.21454546451570877
2016-01-02 04:00:00+00:00,28.0,4.177773437500002,5.858046875000002,7.684414062499998,0.0,0.0,273.20621871948237,0.05621871948238777
2016-01-02 05:00:00+00:00,29.0,4.4139453125,6.173046875000004,8.027617187500002,0.0,0.0,273.072525024414,-0.0774749755859716
2016-01-02 06:00:00+00:00,30.0,4.6108203125,6.435703125000001,8.298984375000002,0.034559067349619,0.006785978097468615,272.9312402009964,-0.21875979900357834
2016-01-02 07:00:00+00:00,31.0,4.843398437499999,6.739843750000002,8.582617187499999,33.591126110978166,7.862776877300348,272.8628325462342,-0.28716745376578956
2016-01-02 08:00:00+00:00,32.0,5.130195312500001,7.093671875000003,8.805156249999996,169.26306328177452,43.10206604003906,273.124636888504,-0.025363111495948942
2016-01-02 09:00:00+00:00,33.0,5.352578124999997,7.368359374999998,8.99046875,289.2548828125,82.10215759277344,273.4860234260559,0.33602342605593094
2016-01-02 10:00:00+00:00,34.0,5.479492187499999,7.5222265624999975,9.1,360.3291015625,113.0650634765625,273.852528333664,0.70252833366402
2016-01-02 11:00:00+00:00,35.0,5.515390625,7.565390624999999,9.143554687499998,377.62646484375,120.32208251953125,274.1396584510804,0.9896584510804018
2016-01-02 12:00:00+00:00,36.0,5.48109375,7.533125000000003,9.160898437500007,339.98291015625,101.18173217773438,274.21893334388733,1.0689333438873518
2016-01-02 13:00:00+00:00,37.0,5.382070312500001,7.424531250000003,9.198398437500002,249.96142578125,62.778472900390625,274.0041905641556,0.8541905641556014
2016-01-02 14:00:00+00:00,38.0,5.2398828125,7.273281250000005,9.281132812500005,114.72681733220816,20.438919067382812,273.4768483638763,0.32684836387630867
2016-01-02 15:00:00+00:00,39.0,5.196757812499999,7.248554687500002,9.4495703125,8.824958161735935,0.9861945614684373,272.86865639686584,-0.28134360313413254
2016-01-02 16:00:00+00:00,40.0,5.2962890625,7.3864843749999975,9.581132812500002,0.0,0.0,272.4915667772293,-0.6584332227706682
2016-01-02 17:00:00+00:00,41.0,5.3501953125,7.451093750000002,9.590664062500002,0.0,0.0,272.19229674339294,-0.9577032566070329
2016-01-02 18:00:00+00:00,42.0,5.344335937500004,7.433281249999999,9.514648437499996,0.0,0.0,271.9252721071243,-1.2247278928757055
2016-01-02 19:00:00+00:00,43.0,5.321328125,7.392851562499998,9.434023437499995,0.0,0.0,271.710412979126,-1.4395870208740007
2016-01-02 20:00:00+00:00,44.0,5.269257812499999,7.314453125000003,9.317187499999994,0.0,0.0,271.5419018268585,-1.6080981731414568
2016-01-02 21:00:00+00:00,45.0,5.232031250000002,7.2600781250000015,9.239609374999999,0.0,0.0,271.4123867750168,-1.7376132249831926
2016-01-02 22:00:00+00:00,46.0,5.199492187500001,7.2171484375000015,9.182656249999997,0.0,0.0,271.29736292362213,-1.852637076377846
2016-01-02 23:00:00+00:00,47.0,5.164101562499999,7.1673828125,9.1152734375,0.0,0.0,271.19246113300323,-1.9575388669967424
2016-01-03 00:00:00+00:00,48.0,5.146914062499999,7.1419531250000015,9.068671875000003,0.0,0.0,271.10515236854553,-2.044847631454445
2016-01-03 01:00:00+00:00,49.0,5.1250390625,7.108437499999998,9.025312499999997,0.0,0.0,271.0092512369156,-2.140748763084389
2016-01-03 02:00:00+00:00,50.0,5.1191015625,7.096992187500003,9.0055078125,0.0,0.0,270.91366827487946,-2.2363317251205217
2016-01-03 03:00:00+00:00,51.0,5.162109374999997,7.153007812499999,9.054921875000003,0.0,0.0,270.80045497417444,-2.3495450258255346
2016-01-03 04:00:00+00:00,52.0,5.187812499999999,7.188906249999993,9.094531249999994,0.0,0.0,270.6574498414993,-2.4925501585007055
2016-01-03 05:00:00+00:00,53.0,5.162070312499998,7.14734375,9.0291796875,0.0,0.0,270.50899171829224,-2.641008281707741
2016-01-03 06:00:00+00:00,54.0,5.115781250000001,7.07703125,8.936562500000003,0.040884688773303424,0.003857296874232752,270.3638789653778,-2.7861210346221696
2016-01-03 07:00:00+00:00,55.0,5.095000000000003,7.037968749999997,8.853046875000004,34.58488881507856,7.4830789947883325,270.29423010349274,-2.8557698965072404
2016-01-03 08:00:00+00:00,56.0,5.239687500000003,7.180195312500001,8.819414062499995,171.1732788234949,49.107994079589844,270.6446940898895,-2.505305910110451
2016-01-03 09:00:00+00:00,57.0,5.309648437500002,7.221835937499997,8.652578125,291.25146484375,99.07965087890625,271.1802717447281,-1.9697282552718889
2016-01-03 10:00:00+00:00,58.0,5.263320312500002,7.136601562499997,8.481992187500005,362.376953125,135.842041015625,271.754885673523,-1.3951143264769712
2016-01-03 11:00:00+00:00,59.0,5.194414062499999,7.0349609374999975,8.352617187500002,379.69775390625,147.41232299804688,272.244551539421,-0.9054484605789526
2016-01-03 12:00:00+00:00,60.0,5.117851562499999,6.943515624999997,8.291484375000005,342.0390625,128.10824584960938,272.5272091627121,-0.6227908372878801
2016-01-03 13:00:00+00:00,61.0,4.9956640624999995,6.8093359375,8.260664062500002,251.963134765625,83.9765625,272.5188277959824,-0.6311722040175596
2016-01-03 14:00:00+00:00,62.0,4.7840625,6.6020703125,8.348632812499996,116.55349736660719,28.409637451171875,272.0584526062012,-1.0915473937988054
2016-01-03 15:00:00+00:00,63.0,4.8319140625,6.746484375000001,8.768710937500002,9.234883444213892,1.286369335721247,271.31814336776733,-1.8318566322326433
2016-01-03 16:00:00+00:00,64.0,5.063945312500001,7.093671875000003,9.180156250000001,0.0,0.0,270.89132702350616,-2.2586729764938127
2016-01-03 17:00:00+00:00,65.0,5.228750000000001,7.3140625,9.409960937499998,0.0,0.0,270.57855272293085,-2.571447277069126
2016-01-03 18:00:00+00:00,66.0,5.319414062499999,7.42890625,9.487734374999995,0.0,0.0,270.31074988842005,-2.839250111579929
2016-01-03 19:00:00+00:00,67.0,5.348437500000001,7.470507812499997,9.463046875,0.0,0.0,270.0589442253113,-3.091055774688698
2016-01-03 20:00:00+00:00,68.0,5.356445312500001,7.4853515625000036,9.431171874999997,0.0,0.0,269.8449138402939,-3.305086159706093
2016-01-03 21:00:00+00:00,69.0,5.391953124999998,7.5396484375,9.431171875000002,0.0,0.0,269.67116141319275,-3.4788385868072282
2016-01-03 22:00:00+00:00,70.0,5.400429687499999,7.554453124999998,9.401484374999995,0.0,0.0,269.53164982795715,-3.618350172042824
2016-01-03 23:00:00+00:00,71.0,5.365703125,7.514921875000004,9.344726562500004,0.0,0.0,269.4293670654297,-3.7206329345702898
2016-01-04 00:00:00+00:00,72.0,5.315039062500002,7.4478515625,9.264648437500002,0.0,0.0,269.38771855831146,-3.762281441688515
2016-01-04 01:00:00+00:00,73.0,5.242226562500001,7.337421874999999,9.140234375000002,0.0,0.0,269.4024443626404,-3.7475556373595964
2016-01-04 02:00:00+00:00,74.0,5.1810156250000015,7.245468749999996,9.060625000000002,0.0,0.0,269.4592350721359,-3.690764927864052
2016-01-04 03:00:00+00:00,75.0,5.146679687500001,7.182187499999997,8.994648437500008,0.0,0.0,269.5171529054642,-3.632847094535805
2016-01-04 04:00:00+00:00,76.0,5.102148437499998,7.110273437499999,8.943124999999997,0.0,0.0,269.5847367048263,-3.565263295173679
2016-01-04 05:00:00+00:00,77.0,5.037578124999999,7.0153515625,8.861640625000003,0.0,0.0,269.6785926818848,-3.471407318115155
2016-01-04 06:00:00+00:00,78.0,4.919101562499998,6.846914062499998,8.704140624999999,0.048482966878509615,0.002750650222878903,269.74665021896357,-3.403349781036411
2016-01-04 07:00:00+00:00,79.0,4.836250000000001,6.721367187499997,8.562382812500003,35.682999681084766,5.4534421626449365,269.8506153821945,-3.299384617805458
2016-01-04 08:00:00+00:00,80.0,4.858203125000004,6.718437499999999,8.424414062499995,173.24671845138073,36.21296691894531,270.2525867223739,-2.8974132776260717
2016-01-04 09:00:00+00:00,81.0,4.832656250000003,6.650078124999999,8.203125,293.413818359375,72.13372802734375,270.8599172830581,-2.2900827169418676
2016-01-04 10:00:00+00:00,82.0,4.746250000000001,6.510664062500003,8.005195312499998,364.59716796875,98.87847900390625,271.5211681127549,-1.6288318872450986
2016-01-04 11:00:00+00:00,83.0,4.652890625,6.3820703125,7.886093750000006,381.9384765625,111.77996826171875,272.0973714590072,-1.052628540992771
2016-01-04 12:00:00+00:00,84.0,4.536406250000001,6.237968749999999,7.794375000000005,344.2626953125,101.4664306640625,272.4888099431992,-0.6611900568007627
2016-01-04 13:00:00+00:00,85.0,4.3340234375,5.990664062500001,7.6533203125,254.1259765625,67.72369384765625,272.6216782331466,-0.5283217668533666
2016-01-04 14:00:00+00:00,86.0,4.002031250000002,5.583750000000001,7.501093749999998,118.5442510470748,24.371299743652344,272.4123734235764,-0.7376265764235654
2016-01-04 15:00:00+00:00,87.0,3.841874999999999,5.4166015625,7.606367187499999,9.69484261535672,1.5864263286353941,272.0010155439377,-1.1489844560622942
2016-01-04 16:00:00+00:00,88.0,3.9178124999999997,5.527460937500001,7.760195312499997,0.0,0.0,271.80506515502935,-1.3449348449706235
2016-01-04 17:00:00+00:00,89.0,3.9726562499999987,5.599453124999998,7.823359375,0.0,0.0,271.70386266708374,-1.446137332916237
2016-01-04 18:00:00+00:00,90.0,3.961640624999999,5.582539062500007,7.785859374999998,0.0,0.0,271.618557214737,-1.531442785262982
2016-01-04 19:00:00+00:00,91.0,3.9124218750000015,5.5201562499999985,7.7280078125,0.0,0.0,271.54897010326385,-1.6010298967361223
2016-01-04 20:00:00+00:00,92.0,3.8610546874999985,5.456640625000001,7.654257812500002,0.0,0.0,271.4928127527237,-1.6571872472762834
2016-01-04 21:00:00+00:00,93.0,3.7887890625000007,5.360390624999999,7.536367187499997,0.0,0.0,271.449858546257,-1.7001414537429582
2016-01-04 22:00:00+00:00,94.0,3.7261718750000012,5.281992187500001,7.4423046875,0.0,0.0,271.40374505519867,-1.7462549448013078
2016-01-04 23:00:00+00:00,95.0,3.6817968750000016,5.2319921874999995,7.365937499999998,0.0,0.0,271.33974778652197,-1.8102522134780088
2016-01-05 00:00:00+00:00,96.0,3.6613671874999985,5.210234374999998,7.277812499999998,0.0,0.0,271.2759095430374,-1.8740904569625627
2016-01-05 01:00:00+00:00,97.0,3.6544921875000007,5.202187500000001,7.202890625000002,0.0,0.0,271.2183101177216,-1.9316898822783628
2016-01-05 02:00:00+00:00,98.0,3.678320312499998,5.2284375,7.190624999999998,0.0,0.0,271.18168795108795,-1.9683120489120256
2016-01-05 03:00:00+00:00,99.0,3.725117187499999,5.276054687499999,7.220937500000003,0.0,0.0,271.15081787109375,-1.9991821289062273
2016-01-05 04:00:00+00:00,100.0,3.767500000000001,5.316406250000001,7.237460937499998,0.0,0.0,271.11418747901917,-2.0358125209808122
2016-01-05 05:00:00+00:00,101.0,3.7996093749999997,5.347265625000001,7.260546875000002,0.0,0.0,271.08046829700464,-2.0695317029953344
2016-01-05 06:00:00+00:00,102.0,3.831757812499997,5.3932031249999985,7.319570312499995,0.05811461472330848,0.012242574244737625,271.0270762443543,-2.1229237556456724
2016-01-05 07:00:00+00:00,103.0,3.885624999999999,5.460546874999999,7.358398437500006,36.89231791534894,8.243125672885892,271.0947802066803,-2.0552197933196794
2016-01-05 08:00:00+00:00,104.0,4.0865234374999995,5.656953125000001,7.261093750000001,175.486572265625,47.13075637817383,271.6763702630997,-1.47362973690025
2016-01-05 09:00:00+00:00,105.0,4.197617187500001,5.746015625000001,7.075781250000003,295.75146484375,88.87623596191406,272.2707632780075,-0.8792367219924699
2016-01-05 10:00:00+00:00,106.0,4.200507812499998,5.730585937499997,7.023789062500002,366.990234375,115.49636840820312,272.8231934309006,-0.32680656909940353
2016-01-05 11:00:00+00:00,107.0,4.182773437499998,5.7052734374999945,7.013828124999998,384.3544921875,119.42092895507812,273.24874913692474,0.09874913692476639
2016-01-05 12:00:00+00:00,108.0,4.118671875,5.626171875000002,6.953789062499997,346.65185546875,101.99038696289062,273.4610013961792,0.31100139617922196
2016-01-05 13:00:00+00:00,109.0,3.94328125,5.411289062500001,6.8365234375,256.462890625,68.0208740234375,273.4278013706208,0.2778013706208071
2016-01-05 14:00:00+00:00,110.0,3.6685156250000004,5.107812499999998,6.841914062500003,120.69491577148438,25.79864501953125,272.9999345541001,-0.1500654458998838
2016-01-05 15:00:00+00:00,111.0,3.5509375000000003,5.0226953125,6.981015625,10.208551888355487,1.6894915140001103,272.3870974779129,-0.7629025220870744
2016-01-05 16:00:00+00:00,112.0,3.561953125,5.054687500000002,7.027539062500002,0.0,0.0,272.0986158847809,-1.0513841152190935
2016-01-05 17:00:00+00:00,113.0,3.5650390625000012,5.059687499999996,7.020585937499998,0.0,0.0,271.93748807907104,-1.2125119209289323
2016-01-05 18:00:00+00:00,114.0,3.560625000000001,5.043398437500001,6.991953125000001,0.0,0.0,271.82128000259394,-1.32871999740604
2016-01-05 19:00:00+00:00,115.0,3.5364062499999993,5.002812500000002,6.946054687500004,0.0,0.0,271.7048794031143,-1.4451205968856584
2016-01-05 20:00:00+00:00,116.0,3.4942578125000003,4.942187500000001,6.884804687499997,0.0,0.0,271.5765839815139,-1.573416018486057
2016-01-05 21:00:00+00:00,117.0,3.4604296874999996,4.897226562499998,6.8424609375,0.0,0.0,271.4612650871277,-1.6887349128722917
2016-01-05 22:00:00+00:00,118.0,3.4228906249999977,4.852421874999998,6.7996484375000055,0.0,0.0,271.33766913414,-1.8123308658599626
2016-01-05 23:00:00+00:00,119.0,3.3811328124999993,4.80296875,6.730429687500003,0.0,0.0,271.1874580383301,-1.9625419616698991
2016-01-06 00:00:00+00:00,120.0,3.325976562500002,4.7333593749999965,6.61984375,0.0,0.0,271.0346014499664,-2.1153985500336034
2016-01-06 01:00:00+00:00,121.0,3.295937500000001,4.699179687500003,6.532539062500003,0.0,0.0,270.8761186599732,-2.273881340026776
2016-01-06 02:00:00+00:00,122.0,3.275117187499999,4.674804687499997,6.4574609375000005,0.0,0.0,270.7279361486435,-2.4220638513564836
2016-01-06 03:00:00+00:00,123.0,3.2507031250000002,4.641015624999999,6.384531250000002,0.0,0.0,270.6284283399582,-2.5215716600417863
2016-01-06 04:00:00+00:00,124.0,3.2368359374999973,4.619609375000002,6.3264843750000015,0.0,0.0,270.56025421619415,-2.5897457838058244
2016-01-06 05:00:00+00:00,125.0,3.2375390624999985,4.613593750000001,6.296874999999999,0.0,0.0,270.5123083591461,-2.637691640853859
2016-01-06 06:00:00+00:00,126.0,3.2403515624999994,4.606367187499998,6.289257812499995,0.06983633621348417,0.009043041616678238,270.472284078598,-2.677715921401955
2016-01-06 07:00:00+00:00,127.0,3.2507421874999998,4.593359375,6.251953125000001,38.215899060953234,7.833057690411806,270.5367566347123,-2.613243365287701
2016-01-06 08:00:00+00:00,128.0,3.4131250000000017,4.696796874999999,6.0832031250000025,177.888916015625,49.87530517578125,271.19277012348175,-1.9572298765182268
2016-01-06 09:00:00+00:00,129.0,3.548554687499999,4.764414062500001,5.765937499999997,298.251708984375,101.71148681640625,271.9211039543152,-1.2288960456847917
2016-01-06 10:00:00+00:00,130.0,3.526992187499999,4.6837109375,5.555000000000002,369.560546875,142.6693115234375,272.5711394548416,-0.5788605451583635
2016-01-06 11:00:00+00:00,131.0,3.475273437500001,4.608281250000002,5.464296874999998,386.94140625,156.23614501953125,273.1118988990783,-0.038101100921664965
2016-01-06 12:00:00+00:00,132.0,3.3753124999999997,4.494765625000001,5.363593749999999,349.216552734375,136.48333740234375,273.38104295730585,0.2310429573058741
2016-01-06 13:00:00+00:00,133.0,3.1539062500000004,4.2423828125,5.215781250000001,258.96337890625,89.81649780273438,273.3210963010788,0.17109630107881912
2016-01-06 14:00:00+00:00,134.0,2.7957421875000006,3.8619140625,5.1070703125,123.008056640625,32.838592529296875,272.75411677360535,-0.3958832263946306
2016-01-06 15:00:00+00:00,135.0,2.7095703125000012,3.8213281250000013,5.2262499999999985,10.780484166704497,1.4605192104063462,271.9779899120331,-1.1720100879668962
2016-01-06 16:00:00+00:00,136.0,2.7751171874999994,3.926953125,5.3779296875,0.0,0.0,271.63149607181543,-1.5185039281845434
2016-01-06 17:00:00+00:00,137.0,2.814375000000001,3.9930078124999993,5.487617187499997,0.0,0.0,271.39528703689575,-1.7547129631042253
2016-01-06 18:00:00+00:00,138.0,2.833007812500001,4.0287109375000005,5.559414062499998,0.0,0.0,271.20253598690033,-1.9474640130996477
2016-01-06 19:00:00+00:00,139.0,2.835898437499999,4.039609375,5.5983203125,0.0,0.0,271.0482186079025,-2.1017813920974504
2016-01-06 20:00:00+00:00,140.0,2.8334375000000005,4.0389453125,5.630312500000001,0.0,0.0,270.90967023372656,-2.240329766273419
2016-01-06 21:00:00+00:00,141.0,2.8153515625000005,4.016992187500001,5.605039062500002,0.0,0.0,270.8204404115677,-2.3295595884322893
2016-01-06 22:00:00+00:00,142.0,2.8099609374999996,4.0227734375,5.6339453125000025,0.0,0.0,270.7325662374497,-2.4174337625502744
2016-01-06 23:00:00+00:00,143.0,2.8401953125000006,4.0766015625,5.727851562499996,0.0,0.0,270.6554815769195,-2.4945184230804784
2016-01-07 00:00:00+00:00,144.0,2.892343749999999,4.157343750000002,5.846914062499999,0.0,0.0,270.5960068702698,-2.553993129730202
2016-01-07 01:00:00+00:00,145.0,2.9704687499999998,4.263125,5.994257812500001,0.0,0.0,270.56834101676947,-2.5816589832305112
2016-01-07 02:00:00+00:00,146.0,3.0500781249999993,4.36515625,6.136015624999999,0.0,0.0,270.56343960762024,-2.586560392379738
2016-01-07 03:00:00+00:00,147.0,3.1169140625000007,4.454375,6.227343749999998,0.0,0.0,270.55354368686676,-2.596456313133217
2016-01-07 04:00:00+00:00,148.0,3.2155859375000015,4.585039062499999,6.3593359375,0.0,0.0,270.56323170661926,-2.5867682933807146
2016-01-07 05:00:00+00:00,149.0,3.3774218750000005,4.803515625000004,6.596874999999997,0.0,0.0,270.5838391780853,-2.56616082191465
2016-01-07 06:00:00+00:00,150.0,3.5410937500000017,5.028710937500001,6.835468750000002,0.08419755304788623,0.010875437110374975,270.59290528297424,-2.557094717025734
